,actual_est_completion,borough,building_id,constr_start,design_start,district,forecast_capacity,funding_reqd_fy15-19,needed_to_complete,previous_appropriations,program_category,project_#,reason,school_name,source,special_notes,total_est_cost,location
5363,,Queens,Q410,,,78Q,,,,,Paved Area Concrete,,,BEACH CHANNEL EDUCATIONAL CAMPUS,,,,
5364,,Queens,Q411,,,78Q,,,,,Athletic Fields,,,BEACH CHANNEL HS AF,,,,
5365,,Queens,Q411,,,78Q,,,,,Athletic Fields,,,BEACH CHANNEL HS AF,,,,
5366,,Queens,Q415,,,78Q,,,,,Boiler Conversion,,,BENJAMIN N. CARDOZO HS,,,,
5367,,Queens,Q415,,,78Q,,,,,Classroom Connectivity,,,BENJAMIN N. CARDOZO HS,,,,
5368,,Queens,Q415,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,BENJAMIN N. CARDOZO HS,,,,
5369,,Queens,Q420,,,78Q,,,,,Classroom Connectivity,,,SPRINGFIELD GARDENS HS,,,,
5370,,Queens,Q420,,,78Q,,,,,Code Compliance,,,SPRINGFIELD GARDENS HS,,,,
5371,,Queens,Q420,,,78Q,,,,,IP Digital Video Surveillance,,,SPRINGFIELD GARDENS HS,,,,
5372,,Queens,Q420,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,SPRINGFIELD GARDENS HS,,,,
5373,,Queens,Q425,,,78Q,,,,,Classroom Connectivity,,,JOHN BOWNE HS,,,,
5374,,Queens,Q425,,,78Q,,,,,Elevators and Escalators,,,JOHN BOWNE HS,,,,
5375,,Queens,Q425,,,78Q,,,,,Low-Voltage Electrical Systems,,,JOHN BOWNE HS,,,,
5376,,Queens,Q430,,,78Q,,,,,Classroom Connectivity,,,FRANCIS LEWIS HS,,,,
5377,,Queens,Q430,,,78Q,,,,,Walk-In Freezer Replacements,,,FRANCIS LEWIS HS,,,,
5378,,Queens,Q435,,,78Q,,,,,Classroom Connectivity,,,MARTIN VAN BUREN HS,,,,
5379,,Queens,Q435,,,78Q,,,,,Lighting Fixtures,,,MARTIN VAN BUREN HS,,,,
5380,,Queens,Q435,,,78Q,,,,,Low-Voltage Electrical Systems,,,MARTIN VAN BUREN HS,,,,
5381,,Queens,Q435,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,MARTIN VAN BUREN HS,,,,
5382,,Queens,Q440,,,78Q,,,,,Classroom Connectivity,,,FOREST HILLS HS,,,,
5383,,Queens,Q440,,,78Q,,,,,Safety Systems,,,FOREST HILLS HS,,,,
5384,,Queens,Q440,,,78Q,,,,,Walk-In Freezer Replacements,,,FOREST HILLS HS,,,,
5385,,Queens,Q441,,,78Q,,,,,Paved Area-Concrete,,,FOREST HILLS AF,,,,
5386,,Queens,Q445,,,78Q,,,,,Classroom Connectivity,,,WILLIAM C. BRYANT HS,,,,
5387,,Queens,Q445,,,78Q,,,,,Exterior Masonry,,,WILLIAM C. BRYANT HS,,,,
5388,,Queens,Q445,,,78Q,,,,,Low-Voltage Electrical Systems,,,WILLIAM C. BRYANT HS,,,,
5389,,Queens,Q445,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,WILLIAM C. BRYANT HS,,,,
5390,,Queens,Q445,,,78Q,,,,,Parapets,,,WILLIAM C. BRYANT HS,,,,
5391,,Queens,Q445,,,78Q,,,,,Roofs,,,WILLIAM C. BRYANT HS,,,,
5392,,Queens,Q450,,,78Q,,,,,Classroom Connectivity,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5393,,Queens,Q450,,,78Q,,,,,Classroom Connectivity,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5394,,Queens,Q450,,,78Q,,,,,Exterior Masonry,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5395,,Queens,Q450,,,78Q,,,,,Flood Elimination,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5396,,Queens,Q450,,,78Q,,,,,Parapets,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5397,,Queens,Q450,,,78Q,,,,,Reinforcing Cinder Concrete Slabs,,,NEWCOMERS HIGH SCHOOL (OLD LIC),,,,
5398,,Queens,Q451,,,78Q,,,,,Classroom Connectivity,,,ACADEMY OF AMERICAN STUD HS AX,,,,
5399,,Queens,Q451,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,ACADEMY OF AMERICAN STUD HS AX,,,,
5400,,Queens,Q452,,,78Q,,,,,Classroom Connectivity,,,LONG ISLAND CITY HS (NEW),,,,
5401,,Queens,Q452,,,78Q,,,,,Emergency Stabilization,,,LONG ISLAND CITY HS (NEW),,,,
5402,,Queens,Q452,,,78Q,,,,,Exterior Masonry,,,LONG ISLAND CITY HS (NEW),,,,
5403,,Queens,Q452,,,78Q,,,,,Flood Elimination,,,LONG ISLAND CITY HS (NEW),,,,
5404,,Queens,Q452,,,78Q,,,,,Heating Plant Upgrade,,,LONG ISLAND CITY HS (NEW),,,,
5405,,Queens,Q452,,,78Q,,,,,IP Digital Video Surveillance,,,LONG ISLAND CITY HS (NEW),,,,
5406,,Queens,Q452,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,LONG ISLAND CITY HS (NEW),,,,
5407,,Queens,Q453,,,78Q,,,,,Athletic Fields,,,LONG ISLAND CITY AF,,,,
5408,,Queens,Q455,,,78Q,,,,,Auditorium Upgrade,,,NEWTOWN HS,,,,
5409,,Queens,Q455,,,78Q,,,,,Classroom Connectivity,,,NEWTOWN HS,,,,
5410,,Queens,Q455,,,78Q,,,,,Code Compliance,,,NEWTOWN HS,,,,
5411,,Queens,Q455,,,78Q,,,,,Domestic Piping,,,NEWTOWN HS,,,,
5412,,Queens,Q455,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,NEWTOWN HS,,,,
5413,,Queens,Q456,,,78Q,,,,,Classroom Connectivity,,,HS FOR ARTS AND BUS. (OL NUTN X),,,,
5414,,Queens,Q456,,,78Q,,,,,Lighting Fixtures,,,HS FOR ARTS AND BUS. (OL NUTN X),,,,
5415,,Queens,Q456,,,78Q,,,,,Windows,,,HS FOR ARTS AND BUS. (OL NUTN X),,,,
5416,,Queens,Q460,,,78Q,,,,,Boiler Conversion,,,FLUSHING HS,,,,
5417,,Queens,Q460,,,78Q,,,,,Classroom Connectivity,,,FLUSHING HS,,,,
5418,,Queens,Q460,,,78Q,,,,,Lighting Fixtures,,,FLUSHING HS,,,,
5419,,Queens,Q460,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,FLUSHING HS,,,,
5420,,Queens,Q460,,,78Q,,,,,Room Conversions/Partitioning,,,FLUSHING HS,,,,
5421,,Queens,Q460,,,78Q,,,,,Walk-In Freezer Replacements,,,FLUSHING HS,,,,
5422,,Queens,Q465,,,78Q,,,,,Auditorium Upgrade,,,FAR ROCKAWAY HS,,,,
5423,,Queens,Q465,,,78Q,,,,,Classroom Connectivity,,,FAR ROCKAWAY HS,,,,
5424,,Queens,Q465,,,78Q,,,,,Classroom Connectivity,,,FAR ROCKAWAY HS,,,,
5425,,Queens,Q465,,,78Q,,,,,Code Compliance,,,FAR ROCKAWAY HS,,,,
5426,,Queens,Q465,,,78Q,,,,,Elevators And Escalators,,,FAR ROCKAWAY HS,,,,
5427,,Queens,Q465,,,78Q,,,,,Emergency Stabilization,,,FAR ROCKAWAY HS,,,,
5428,,Queens,Q465,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,FAR ROCKAWAY HS,,,,
5429,,Queens,Q470,,,78Q,,,,,Classroom Connectivity,,,JAMAICA HS,,,,
5430,,Queens,Q470,,,78Q,,,,,Classroom Connectivity,,,JAMAICA HS,,,,
5431,,Queens,Q470,,,78Q,,,,,Classroom Connectivity,,,JAMAICA HS,,,,
5432,,Queens,Q470,,,78Q,,,,,Climate Control,,,JAMAICA HS,,,,
5433,,Queens,Q470,,,78Q,,,,,Flood Elimination,,,JAMAICA HS,,,,
5434,,Queens,Q470,,,78Q,,,,,Heating Plant Upgrade,,,JAMAICA HS,,,,
5435,,Queens,Q470,,,78Q,,,,,Library Upgrades,,,JAMAICA HS,,,,
5436,,Queens,Q470,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,JAMAICA HS,,,,
5437,,Queens,Q470,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,JAMAICA HS,,,,
5438,,Queens,Q470,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,JAMAICA HS,,,,
5439,,Queens,Q470,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,JAMAICA HS,,,,
5440,,Queens,Q470,,,78Q,,,,,Parapets,,,JAMAICA HS,,,,
5441,,Queens,Q470,,,78Q,,,,,Room Conversions/Partitioning,,,JAMAICA HS,,,,
5442,,Queens,Q470,,,78Q,,,,,Windows,,,JAMAICA HS,,,,
5443,,Queens,Q475,,,78Q,,,,,Classroom Connectivity,,,RICHMOND HILL HS,,,,
5444,,Queens,Q475,,,78Q,,,,,IP Digital Video Surveillance,,,RICHMOND HILL HS,,,,
5445,,Queens,Q475,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,RICHMOND HILL HS,,,,
5446,,Queens,Q475,,,78Q,,,,,Roofs,,,RICHMOND HILL HS,,,,
5447,,Queens,Q475,,,78Q,,,,,Science Lab Upgrades,,,RICHMOND HILL HS,,,,
5448,,Queens,Q480,,,78Q,,,,,Classroom Connectivity,,,JOHN ADAMS HS,,,,
5449,,Queens,Q480,,,78Q,,,,,Exterior Masonry,,,JOHN ADAMS HS,,,,
5450,,Queens,Q480,,,78Q,,,,,Parapets,,,JOHN ADAMS HS,,,,
5451,,Queens,Q480,,,78Q,,,,,Room Conversions/Partitioning,,,JOHN ADAMS HS,,,,
5452,,Queens,Q485,,,78Q,,,,,Classroom Connectivity,,,GROVER CLEVELAND HS,,,,
5453,,Queens,Q485,,,78Q,,,,,Emergency Stabilization,,,GROVER CLEVELAND HS,,,,
5454,,Queens,Q485,,,78Q,,,,,Exterior Masonry,,,GROVER CLEVELAND HS,,,,
5455,,Queens,Q485,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,GROVER CLEVELAND HS,,,,
5456,,Queens,Q485,,,78Q,,,,,Paved Area-Concrete,,,GROVER CLEVELAND HS,,,,
5457,,Queens,Q490,,,78Q,,,,,Classroom Connectivity,,,CAMPUS MAGNET HS (JACKSON),,,,
5458,,Queens,Q490,,,78Q,,,,,Flood Elimination,,,CAMPUS MAGNET HS (JACKSON),,,,
5459,,Queens,Q490,,,78Q,,,,,Parapets,,,CAMPUS MAGNET HS (JACKSON),,,,
5460,,Queens,Q490,,,78Q,,,,,Roofs,,,CAMPUS MAGNET HS (JACKSON),,,,
5461,,Queens,Q490,,,78Q,,,,,Room Conversions/Partitioning,,,CAMPUS MAGNET HS (JACKSON),,,,
5462,,Queens,Q490,,,78Q,,,,,Room Conversions/Partitioning,,,CAMPUS MAGNET HS (JACKSON),,,,
5463,,Queens,Q490,,,78Q,,,,,Safety Systems,,,CAMPUS MAGNET HS (JACKSON),,,,
5464,,Queens,Q490,,,78Q,,,,,School Improvement and Restructuring,,,CAMPUS MAGNET HS (JACKSON),,,,
5465,,Queens,Q490,,,78Q,,,,,Windows,,,CAMPUS MAGNET HS (JACKSON),,,,
5466,,Queens,Q505,,,78Q,,,,,Classroom Connectivity,,,HILLCREST HS,,,,
5467,,Queens,Q505,,,78Q,,,,,Emergency Stabilization,,,HILLCREST HS,,,,
5468,,Queens,Q505,,,78Q,,,,,IP Digital Video Surveillance,,,HILLCREST HS,,,,
5469,,Queens,Q505,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,HILLCREST HS,,,,
5470,,Queens,Q515,,,78Q,,,,,Air Conditioning Retrofit,,,TOWNSEND HARRIS HS,,,,
5471,,Queens,Q515,,,78Q,,,,,Classroom Connectivity,,,TOWNSEND HARRIS HS,,,,
5472,,Queens,Q515,,,78Q,,,,,Classroom Connectivity,,,TOWNSEND HARRIS HS,,,,
5473,,Queens,Q515,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,TOWNSEND HARRIS HS,,,,
5474,,Queens,Q520,,,78Q,,,,,Classroom Connectivity,,,MIDDLE COLLEGE CAMPUS,,,,45-35 VAN DAM STREET
5475,,Queens,Q530,,,78Q,,,,,Classroom Connectivity,,,INTERNATIONAL HS (BLDG M @LAGUA),,,,
5476,,Queens,Q566,,,78Q,,,,,Classroom Connectivity,,,"QNS HS OF TEACH., LIB. ARTS&SCI",,,,
5477,,Queens,Q566,,,78Q,,,,,Classroom Connectivity,,,"QNS HS OF TEACH., LIB. ARTS&SCI",,,,
5478,,Queens,Q566,,,78Q,,,,,IP Digital Video Surveillance,,,"QNS HS OF TEACH., LIB. ARTS&SCI",,,,
5479,,Queens,Q570,,,78Q,,,,,Classroom Connectivity,,,FRANK SINATRA HIGH SCHOOL,,,,
5480,,Queens,Q585,,,78Q,,,,,Classroom Connectivity,,,MASPETH HIGH SCHOOL,,,,
5481,,Queens,Q595,,,78Q,,,,,Classroom Connectivity,,,AUX. SERV. - JAMAICA LEARN CT,,,,
5482,,Queens,Q600,,,78Q,,,,,Classroom Connectivity,,,QUEENS VOC HS,,,,
5483,,Queens,Q600,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,QUEENS VOC HS,,,,
5484,,Queens,Q610,,,78Q,,,,,Classroom Connectivity,,,AVIATION HS,,,,
5485,,Queens,Q610,,,78Q,,,,,Elevators And Escalators,,,AVIATION HS,,,,
5486,,Queens,Q610,,,78Q,,,,,Emergency Stabilization,,,AVIATION HS,,,,
5487,,Queens,Q620,,,78Q,,,,,Classroom Connectivity,,,THOMAS A. EDISON VOC HS,,,,
5488,,Queens,Q620,,,78Q,,,,,Domestic Piping,,,THOMAS A. EDISON VOC HS,,,,
5489,,Queens,Q620,,,78Q,,,,,Emergency Stabilization,,,THOMAS A. EDISON VOC HS,,,,
5490,,Queens,Q620,,,78Q,,,,,Heating Plant Upgrade,,,THOMAS A. EDISON VOC HS,,,,
5491,,Queens,Q620,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,THOMAS A. EDISON VOC HS,,,,
5492,,Queens,Q650,,,78Q,,,,,Classroom Connectivity,,,"HS FOR CONST.TRADES,ENGG.,& ARCH",,,,
5493,,Queens,Q650,,,78Q,,,,,Classroom Connectivity,,,"HS FOR CONST.TRADES,ENGG.,& ARCH",,,,
5494,,Queens,Q650,,,78Q,,,,,IP Digital Video Surveillance,,,"HS FOR CONST.TRADES,ENGG.,& ARCH",,,,
5495,,Queens,Q680,,,78Q,,,,,Classroom Connectivity,,,GATEWAY TO HEALTH & SCI (DASNY),,,,
5496,,Queens,Q680,,,78Q,,,,,IP Digital Video Surveillance,,,GATEWAY TO HEALTH & SCI (DASNY),,,,
5497,,Queens,Q680,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,GATEWAY TO HEALTH & SCI (DASNY),,,,
5498,,Queens,Q686,,,78Q,,,,,Classroom Connectivity,,,METROPOLITAN AVENUE CAMPUS,,,,
5499,,Queens,Q690,,,78Q,,,,,Classroom Connectivity,,,HS FOR LAW ENFORCEMENT,,,,
5500,,Queens,Q690,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,HS FOR LAW ENFORCEMENT,,,,
5501,,Queens,Q695,,,78Q,,,,,Classroom Connectivity,,,ATEWAY TO HEALTH SCIENCES SECONDA,,,,
5502,,Queens,Q707,,,78Q,,,,,Classroom Connectivity,,,R. F. KENNEDY COMM. MIDDLE/HS,,,,
5503,,Queens,Q707,,,78Q,,,,,Kitchen Areas,,,R. F. KENNEDY COMM. MIDDLE/HS,,,,
5504,,Queens,Q707,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,R. F. KENNEDY COMM. MIDDLE/HS,,,,
5505,,Queens,Q725,,,78Q,,,,,Classroom Connectivity,,,HS FOR INFORMATION TECH,,,,
5506,,Queens,Q725,,,78Q,,,,,IP Digital Video Surveillance,,,HS FOR INFORMATION TECH,,,,
5507,,Queens,Q725,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,HS FOR INFORMATION TECH,,,,
5508,,Queens,Q735,,,78Q,,,,,Classroom Connectivity,,,QUEENS HIGH SCHOOL COMPLEX,,,,
5509,,Queens,Q735,,,78Q,,,,,Classroom Connectivity,,,QUEENS HIGH SCHOOL COMPLEX,,,,
5510,,Queens,Q739,,,78Q,,,,,Classroom Connectivity,,,YOUNG W. LEADERSHIP SCL ASTORIA,,,,
5511,,Queens,Q739,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,YOUNG W. LEADERSHIP SCL ASTORIA,,,,
5512,,Queens,Q744,,,78Q,,,,,Classroom Connectivity,,,ELMHURST EDUCATIONAL CAMPUS,,,,
5513,,Queens,Q744,,,78Q,,,,,Classroom Connectivity,,,ELMHURST EDUCATIONAL CAMPUS,,,,
5514,,Queens,Q744,,,78Q,,,,,Classroom Connectivity,,,ELMHURST EDUCATIONAL CAMPUS,,,,
5515,,Queens,Q774,,,78Q,,,,,Classroom Connectivity,,,QUEENS HS FOR THE SCIENCES,,,,
5516,,Queens,Q774,,,78Q,,,,,Classroom Connectivity,,,QUEENS HS FOR THE SCIENCES,,,,
5517,,Queens,Q774,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,QUEENS HS FOR THE SCIENCES,,,,
5518,,Queens,Q781,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,JOHN ADAMS HS ANNEX,,,,
5519,,Queens,Q792,,,78Q,,,,,Classroom Connectivity,,,NORTH QUEENS COMMUNITY HS,,,,
5520,,Queens,Q792,,,78Q,,,,,Low-Voltage Electrical Systems,,,NORTH QUEENS COMMUNITY HS,,,,
5521,,Queens,Q798,,,78Q,,,,,Classroom Connectivity,,,BACCALAUREATE SCL FOR GLOBAL ED,,,,
5522,,Queens,Q798,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,BACCALAUREATE SCL FOR GLOBAL ED,,,,
5523,,Queens,Q799,,,78Q,,,,,Classroom Connectivity,,,CAMBRIA HEIGHTS ACADEMY,,,,
5524,,Queens,Q859,,,78Q,,,,,Exterior Masonry,,,REGION 3 / ROC C,,,,
5525,,Queens,Q891,,,78Q,,,,,Classroom Connectivity,,,R. F. WAGNER SEC SCL ARTS & TECH,,,,
5526,,Queens,Q891,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,R. F. WAGNER SEC SCL ARTS & TECH,,,,
5527,,Queens,Q891,,,78Q,,,,,Room Conversions/Partitioning,,,R. F. WAGNER SEC SCL ARTS & TECH,,,,
5528,,Queens,Q898,,,78Q,,,,,New/Retrofit Telephone/Intercom System,,,IDA B. WELLS FAMILY CENTER,,,,
5529,,Staten Island,R435,,,78R,,,,,Classroom Connectivity,,,NEW DORP HS (NEW),,,,
5530,,Staten Island,R435,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,NEW DORP HS (NEW),,,,
5531,,Staten Island,R435,,,78R,,,,,Walk In Freezer Replacement,,,NEW DORP HS (NEW),,,,
5532,,Staten Island,R440,,,78R,,,,,Classroom Connectivity,,,STATEN ISLAND TECHNICAL HS,,,,
5533,,Staten Island,R440,,,78R,,,,,Exterior Masonry,,,STATEN ISLAND TECHNICAL HS,,,,
5534,,Staten Island,R440,,,78R,,,,,Flood Elimination,,,STATEN ISLAND TECHNICAL HS,,,,
5535,,Staten Island,R440,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,STATEN ISLAND TECHNICAL HS,,,,
5536,,Staten Island,R440,,,78R,,,,,Parapets,,,STATEN ISLAND TECHNICAL HS,,,,
5537,,Staten Island,R440,,,78R,,,,,Room Conversions/Partitioning,,,STATEN ISLAND TECHNICAL HS,,,,
5538,,Staten Island,R445,,,78R,,,,,Classroom Connectivity,,,PORT RICHMOND HS,,,,
5539,,Staten Island,R445,,,78R,,,,,Exterior Masonry,,,PORT RICHMOND HS,,,,
5540,,Staten Island,R445,,,78R,,,,,Low-Voltage Electrical Systems,,,PORT RICHMOND HS,,,,
5541,,Staten Island,R445,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,PORT RICHMOND HS,,,,
5542,,Staten Island,R445,,,78R,,,,,Parapets,,,PORT RICHMOND HS,,,,
5543,,Staten Island,R445,,,78R,,,,,Room Conversions/Partitioning,,,PORT RICHMOND HS,,,,
5544,,Staten Island,R450,,,78R,,,,,Classroom Connectivity,,,CURTIS HS,,,,
5545,,Staten Island,R450,,,78R,,,,,Exterior Masonry,,,CURTIS HS,,,,
5546,,Staten Island,R450,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,CURTIS HS,,,,
5547,,Staten Island,R450,,,78R,,,,,Parapets,,,CURTIS HS,,,,
5548,,Staten Island,R450,,,78R,,,,,Roofs,,,CURTIS HS,,,,
5549,,Staten Island,R450,,,78R,,,,,Science Lab Upgrades,,,CURTIS HS,,,,
5550,,Staten Island,R450,,,78R,,,,,Waste System,,,CURTIS HS,,,,
5551,,Staten Island,R450,,,78R,,,,,Windows,,,CURTIS HS,,,,
5552,,Staten Island,R455,,,78R,,,,,Classroom Connectivity,,,TOTTENVILLE HS,,,,
5553,,Staten Island,R455,,,78R,,,,,Classroom Connectivity,,,TOTTENVILLE HS,,,,
5554,,Staten Island,R455,,,78R,,,,,Elevators And Escalators,,,TOTTENVILLE HS,,,,
5555,,Staten Island,R455,,,78R,,,,,Emergency Lighting And Fire Safety Retrofits,,,TOTTENVILLE HS,,,,
5556,,Staten Island,R455,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,TOTTENVILLE HS,,,,
5557,,Staten Island,R455,,,78R,,,,,Room Conversions/Partitioning,,,TOTTENVILLE HS,,,,
5558,,Staten Island,R455,,,78R,,,,,Waste System,,,TOTTENVILLE HS,,,,
5559,,Staten Island,R455,,,78R,,,,,Windows,,,TOTTENVILLE HS,,,,
5560,,Staten Island,R456,,,78R,,,,,Athletic Fields,,,TOTTENVILLE AF,,,,
5561,,Staten Island,R460,,,78R,,,,,Classroom Connectivity,,,SUSAN E. WAGNER HS,,,,
5562,,Staten Island,R460,,,78R,,,,,Emergency Stabilization,,,SUSAN E. WAGNER HS,,,,
5563,,Staten Island,R460,,,78R,,,,,Paved Area-Blacktop,,,SUSAN E. WAGNER HS,,,,
5564,,Staten Island,R460,,,78R,,,,,Room Conversions/Partitioning,,,SUSAN E. WAGNER HS,,,,
5565,,Staten Island,R470,,,78R,,,,,Classroom Connectivity,,,CONCORD HS (OLD 12),,,,
5566,,Staten Island,R470,,,78R,,,,,Exterior Masonry,,,CONCORD HS (OLD 12),,,,
5567,,Staten Island,R470,,,78R,,,,,Flood Elimination,,,CONCORD HS (OLD 12),,,,
5568,,Staten Island,R470,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,CONCORD HS (OLD 12),,,,
5569,,Staten Island,R470,,,78R,,,,,Roofs,,,CONCORD HS (OLD 12),,,,
5570,,Staten Island,R470,,,78R,,,,,Windows,,,CONCORD HS (OLD 12),,,,
5571,,Staten Island,R600,,,78R,,,,,Classroom Connectivity,,,RALPH MCKEE VOC HS,,,,
5572,,Staten Island,R600,,,78R,,,,,Elevators and Escalators,,,RALPH MCKEE VOC HS,,,,
5573,,Staten Island,R600,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,RALPH MCKEE VOC HS,,,,
5574,,Staten Island,R801,,,78R,,,,,New/Retrofit Telephone/Intercom System,,,AUX. SERV - ST. GEORGE SCHOOL,,,,
5575,,Bronx,X039,,,78X,,,,,Classroom Connectivity,,,NEW SCH FOR ARTS AND SCIENCE,,,,
5576,,Bronx,X039,,,78X,,,,,Classroom Connectivity,,,NEW SCH FOR ARTS AND SCIENCE,,,,
5577,,Bronx,X039,,,78X,,,,,Classroom Connectivity,,,NEW SCH FOR ARTS AND SCIENCE,,,,
5578,,Bronx,X039,,,78X,,,,,Classroom Connectivity,,,NEW SCH FOR ARTS AND SCIENCE,,,,
5579,,Bronx,X039,,,78X,,,,,Room Conversions/Partitioning,,,NEW SCH FOR ARTS AND SCIENCE,,,,
5580,,Bronx,X099,,,78X,,,,,Classroom Connectivity,,,REV. J.A. POLITE AVE SCHOOL CAMPUS,,,,
5581,,Bronx,X362,,,78X,,,,,Classroom Connectivity,,,I.S./H.S. 362,,,,
5582,,Bronx,X362,,,78X,,,,,IP Digital Video Surveillance,,,I.S./H.S. 362,,,,
5583,,Bronx,X392,,,78X,,,,,Classroom Connectivity,,,ASITA MARIA CENTER FOR ARTS AND EDUC,,,,
5584,,Bronx,X392,,,78X,,,,,Classroom Connectivity,,,ASITA MARIA CENTER FOR ARTS AND EDUC,,,,
5585,,Bronx,X400,,,78X,,,,,Classroom Connectivity,,,MORRIS HS,,,,
5586,,Bronx,X400,,,78X,,,,,Emergency Stabilization,,,MORRIS HS,,,,
5587,,Bronx,X400,,,78X,,,,,Exterior Masonry,,,MORRIS HS,,,,
5588,,Bronx,X400,,,78X,,,,,New/Retrofit Telephone/Intercom System,,,MORRIS HS,,,,
5589,,Bronx,X400,,,78X,,,,,Room Conversions/Partitioning,,,MORRIS HS,,,,
5590,,Bronx,X401,,,78X,,,,,Boiler Conversion,,,BRONX REGIONAL HS (OLD 133),,,,
5591,,Bronx,X401,,,78X,,,,,Classroom Connectivity,,,BRONX REGIONAL HS (OLD 133),,,,
5592,,Bronx,X401,,,78X,,,,,Classroom Connectivity,,,BRONX REGIONAL HS (OLD 133),,,,
5593,,Bronx,X401,,,78X,,,,,Climate Control,,,BRONX REGIONAL HS (OLD 133),,,,
5594,,Bronx,X401,,,78X,,,,,IP Digital Video Surveillance,,,BRONX REGIONAL HS (OLD 133),,,,
5595,,Bronx,X401,,,78X,,,,,New/Retrofit Telephone/Intercom System,,,BRONX REGIONAL HS (OLD 133),,,,
5596,,Bronx,X401,,,78X,,,,,Room Conversions/Partitioning,,,BRONX REGIONAL HS (OLD 133),,,,
5597,,Bronx,X401,,,78X,,,,,Technology,,,BRONX REGIONAL HS (OLD 133),,,,
5598,,Bronx,X401,,,78X,,,,,Technology,,,BRONX REGIONAL HS (OLD 133),,,,
5599,,Bronx,X405,,,78X,,,,,Classroom Connectivity,,,HERBERT H. LEHMAN HS,,,,
5600,,Bronx,X405,,,78X,,,,,Electrical Systems,,,HERBERT H. LEHMAN HS,,,,
5601,,Bronx,X405,,,78X,,,,,Emergency Lighting And Fire Safety Retrofits,,,HERBERT H. LEHMAN HS,,,,
5602,,Bronx,X405,,,78X,,,,,Exterior Masonry,,,HERBERT H. LEHMAN HS,,,,
5603,,Bronx,X405,,,78X,,,,,Interior Spaces,,,HERBERT H. LEHMAN HS,,,,
5604,,Bronx,X405,,,78X,,,,,IP Digital Video Surveillance,,,HERBERT H. LEHMAN HS,,,,
5605,,Bronx,X405,,,78X,,,,,Low-Voltage Electrical Systems,,,HERBERT H. LEHMAN HS,,,,
5606,,Bronx,X405,,,78X,,,,,Parapets,,,HERBERT H. LEHMAN HS,,,,
5607,,Bronx,X405,,,78X,,,,,Room Conversions/Partitioning,,,HERBERT H. LEHMAN HS,,,,
5608,,Bronx,X405,,,78X,,,,,Room Conversions/Partitioning,,,HERBERT H. LEHMAN HS,,,,
5609,,Bronx,X406,,,78X,,,,,Athletic Fields,,,LEHMAN AF,,,,
5610,,Bronx,X410,,,78X,,,,,Boiler Conversion,,,WILLIAM H. TAFT HS,,,,
5611,,Bronx,X410,,,78X,,,,,Classroom Connectivity,,,WILLIAM H. TAFT HS,,,,
5612,,Bronx,X410,,,78X,,,,,Climate Control,,,WILLIAM H. TAFT HS,,,,
5613,,Bronx,X415,,,78X,,,,,Classroom Connectivity,,,CHRISTOPHER COLUMBUS HS,,,,
5614,,Bronx,X415,,,78X,,,,,Classroom Connectivity,,,CHRISTOPHER COLUMBUS HS,,,,
